Datum;Uhrzeit;Physikalischer Nettoexport[MWh];Niederlande (Export)[MWh];Niederlande (Import)[MWh];Schweiz (Export)[MWh];Schweiz (Import)[MWh];Dänemark (Export)[MWh];Dänemark (Import)[MWh];Tschechien (Export)[MWh];Tschechien (Import)[MWh];Luxemburg (Export)[MWh];Luxemburg (Import)[MWh];Schweden (Export)[MWh];Schweden (Import)[MWh];Österreich (Export)[MWh];Österreich (Import)[MWh];Frankreich (Export)[MWh];Frankreich (Import)[MWh];Polen (Export)[MWh];Polen (Import)[MWh]
10.06.2018;19:00;1.910;2.907;-0;0;-1.472;464;-0;1.178;-68;519;-0;0;-62;457;-0;0;-2.808;795;-0
10.06.2018;20:00;494;2.937;-0;0;-1.618;23;-316;1.183;-99;525;-0;0;-6;32;-25;0;-2.892;750;-0
10.06.2018;21:00;-264;2.790;-0;0;-1.714;4;-478;1.263;-79;486;-0;0;-333;105;-6;0;-3.056;754;-0
10.06.2018;22:00;-195;3.160;-0;0;-1.731;2;-642;1.164;-176;584;-0;0;-578;0;-240;0;-2.523;785;-0
10.06.2018;23:00;1.185;2.904;-0;0;-1.282;46;-138;815;-243;533;-0;0;-105;89;-3;0;-2.239;808;-0
11.06.2018;00:00;1.069;2.193;-0;0;-830;44;-123;740;-343;384;-0;303;-0;510;-0;0;-2.671;862;-0
11.06.2018;01:00;678;2.064;-0;0;-601;344;-0;498;-417;367;-0;395;-0;326;-0;0;-3.107;809;-0
11.06.2018;02:00;961;1.674;-0;0;-413;699;-0;531;-397;357;-0;368;-0;440;-0;0;-3.176;878;-0
11.06.2018;03:00;-35;939;-0;0;-513;1.143;-0;441;-347;357;-0;300;-0;294;-0;0;-3.496;847;-0
11.06.2018;04:00;-1.427;388;-0;0;-656;688;-0;414;-289;362;-0;298;-0;271;-0;0;-3.753;850;-0
11.06.2018;05:00;-1.160;528;-0;0;-545;117;-6;651;-282;386;-0;365;-0;377;-0;0;-3.575;824;-0
11.06.2018;06:00;-2.342;0;-160;0;-1.270;19;-203;1.179;-96;425;-0;128;-0;64;-0;0;-3.113;685;-0
11.06.2018;07:00;-1.625;1.215;-0;0;-1.957;2;-357;819;-164;495;-0;447;-0;42;-54;0;-2.524;411;-0
11.06.2018;08:00;465;1.944;-0;0;-2.128;3;-387;869;-91;529;-0;466;-0;506;-0;0;-1.762;516;-0
11.06.2018;09:00;2.267;2.547;-0;0;-2.087;9;-326;1.132;-2;515;-0;399;-0;951;-0;0;-1.545;674;-0
11.06.2018;10:00;3.663;1.947;-0;0;-1.222;18;-278;1.471;-0;387;-0;397;-0;1.509;-0;0;-1.246;680;-0
11.06.2018;11:00;3.894;2.134;-0;6;-1.067;14;-305;1.616;-0;429;-0;279;-0;1.453;-0;0;-1.432;767;-0
11.06.2018;12:00;5.331;1.891;-0;35;-605;27;-232;2.004;-0;417;-0;250;-0;1.762;-0;0;-1.075;857;-0
11.06.2018;13:00;6.229;2.253;-0;108;-343;4;-291;2.127;-1;420;-0;201;-0;1.966;-0;0;-1.130;915;-0
11.06.2018;14:00;6.580;2.257;-0;215;-102;5;-271;2.073;-39;406;-0;176;-0;1.994;-0;0;-951;817;-0
11.06.2018;15:00;5.831;2.215;-0;144;-140;7;-250;1.983;-8;443;-0;176;-0;1.656;-0;0;-1.245;850;-0
11.06.2018;16:00;3.899;2.311;-0;0;-753;19;-296;1.855;-0;571;-0;151;-0;1.210;-0;0;-1.925;756;-0
11.06.2018;17:00;1.869;2.631;-0;0;-1.418;2;-1.096;1.969;-21;582;-0;0;-285;899;-0;0;-2.137;743;-0
11.06.2018;18:00;-477;2.131;-0;0;-1.991;2;-1.231;1.673;-91;586;-0;0;-567;183;-0;0;-2.078;906;-0
11.06.2018;19:00;-868;2.220;-0;0;-2.373;2;-958;1.693;-142;549;-0;0;-610;0;-81;0;-2.123;955;-0
11.06.2018;20:00;-1.518;1.850;-0;0;-2.127;2;-965;1.543;-133;501;-0;0;-610;15;-48;0;-2.517;971;-0
11.06.2018;21:00;102;2.004;-0;0;-1.255;2;-1.019;1.569;-150;477;-0;0;-610;386;-0;0;-2.313;1.011;-0
11.06.2018;22:00;2.918;2.992;-0;0;-802;4;-718;1.589;-172;474;-0;0;-609;569;-0;0;-1.449;1.040;-0
11.06.2018;23:00;2.925;2.864;-0;0;-787;5;-639;1.287;-268;438;-0;0;-354;788;-0;0;-1.380;971;-0
12.06.2018;00:00;2.690;2.352;-0;0;-602;47;-251;1.073;-306;416;-0;24;-0;889;-0;0;-2.106;1.154;-0
12.06.2018;01:00;2.264;1.864;-0;0;-498;533;-0;830;-249;399;-0;181;-0;786;-0;0;-2.712;1.130;-0
12.06.2018;02:00;1.290;1.323;-0;0;-548;1.175;-0;626;-319;394;-0;14;-0;784;-0;0;-3.135;976;-0
12.06.2018;03:00;-1.516;0;-623;0;-948;1.453;-0;670;-243;390;-0;245;-0;653;-0;0;-4.052;939;-0
12.06.2018;04:00;-2.181;0;-844;0;-979;1.108;-0;706;-217;396;-0;270;-0;586;-0;0;-4.212;1.005;-0
12.06.2018;05:00;-1.202;0;-246;0;-885;650;-0;815;-255;407;-0;389;-0;825;-0;0;-3.916;1.014;-0
12.06.2018;06:00;-772;0;-104;0;-1.162;554;-0;1.047;-165;448;-0;396;-0;438;-0;0;-3.264;1.040;-0
12.06.2018;07:00;-174;874;-0;0;-1.677;457;-0;965;-198;508;-0;303;-0;96;-0;0;-2.463;961;-0
12.06.2018;08:00;534;1.400;-0;0;-1.689;332;-0;935;-259;544;-0;298;-0;157;-0;0;-2.035;851;-0
12.06.2018;09:00;2.562;2.715;-0;0;-1.616;435;-0;1.032;-240;575;-0;251;-0;425;-0;0;-1.734;719;-0
12.06.2018;10:00;3.923;2.682;-0;0;-1.186;635;-0;1.211;-202;593;-0;226;-0;756;-0;0;-1.580;788;-0
12.06.2018;11:00;4.134;2.655;-0;0;-1.223;606;-0;1.459;-148;605;-0;225;-0;888;-0;0;-1.617;684;-0
12.06.2018;12:00;4.731;2.700;-0;0;-1.107;627;-0;1.497;-68;602;-0;200;-0;1.059;-0;0;-1.510;731;-0
12.06.2018;13:00;5.408;2.755;-0;0;-649;577;-0;1.566;-68;587;-0;200;-0;1.329;-0;0;-1.606;717;-0
12.06.2018;14:00;5.668;2.569;-0;64;-402;595;-0;1.579;-85;574;-0;200;-0;1.382;-0;0;-1.524;716;-0
12.06.2018;15:00;5.503;2.368;-0;6;-301;546;-0;1.736;-102;562;-0;200;-0;1.495;-0;0;-1.794;787;-0
12.06.2018;16:00;3.952;2.271;-0;0;-475;566;-0;1.716;-124;535;-0;200;-0;956;-0;0;-2.461;768;-0
12.06.2018;17:00;2.780;1.948;-0;0;-839;694;-0;1.499;-150;529;-0;225;-0;702;-0;0;-2.837;1.009;-0
12.06.2018;18:00;1.046;1.292;-0;0;-1.169;730;-0;1.312;-153;524;-0;225;-0;287;-0;0;-3.096;1.094;-0
12.06.2018;19:00;120;1.125;-0;0;-1.544;588;-0;1.145;-155;506;-0;225;-0;31;-17;0;-2.780;996;-0
12.06.2018;20:00;13;1.401;-0;0;-1.505;393;-0;1.000;-166;487;-0;114;-0;1;-78;0;-2.596;962;-0
12.06.2018;21:00;1.584;1.820;-0;0;-1.064;391;-0;1.133;-152;467;-0;7;-0;357;-0;0;-2.377;1.002;-0
12.06.2018;22:00;3.162;2.559;-0;0;-512;33;-235;1.152;-216;458;-0;3;-0;424;-0;0;-1.532;1.028;-0
12.06.2018;23:00;4.166;2.771;-0;0;-464;81;-23;1.082;-229;427;-0;3;-0;897;-0;0;-1.356;977;-0
13.06.2018;00:00;4.444;2.485;-0;0;-363;923;-0;1.056;-183;407;-0;314;-0;1.083;-0;0;-2.323;1.045;-0
13.06.2018;01:00;3.047;1.892;-0;0;-619;1.474;-0;845;-157;392;-0;338;-0;922;-0;0;-3.019;979;-0
13.06.2018;02:00;2.631;1.633;-0;0;-635;1.522;-0;841;-87;372;-0;311;-0;1.098;-0;0;-3.427;1.003;-0
13.06.2018;03:00;1.718;1.119;-0;0;-833;1.491;-0;942;-85;381;-0;295;-0;875;-0;0;-3.469;1.002;-0
13.06.2018;04:00;1.372;1.127;-0;0;-1.058;1.455;-0;905;-109;394;-0;294;-0;920;-0;0;-3.438;882;-0
13.06.2018;05:00;1.485;1.093;-0;0;-1.240;1.502;-0;928;-105;409;-0;294;-0;864;-0;0;-3.228;968;-0
13.06.2018;06:00;1.689;814;-0;0;-1.043;1.131;-0;1.475;-71;454;-0;273;-0;617;-0;0;-2.976;1.015;-0
13.06.2018;07:00;2.244;1.384;-0;0;-1.275;650;-0;1.590;-61;505;-0;250;-0;225;-0;0;-2.046;1.022;-0
13.06.2018;08:00;2.834;2.132;-0;0;-1.364;522;-0;1.441;-188;535;-0;226;-0;148;-0;0;-1.557;939;-0
13.06.2018;09:00;3.752;2.265;-0;0;-1.164;424;-0;1.696;-145;554;-0;200;-0;383;-0;0;-1.376;915;-0
13.06.2018;10:00;3.927;1.934;-0;0;-943;549;-0;1.852;-53;580;-0;177;-0;589;-0;0;-1.551;793;-0
13.06.2018;11:00;4.287;1.826;-0;0;-847;590;-0;1.916;-38;602;-0;151;-0;735;-0;0;-1.472;824;-0
13.06.2018;12:00;4.708;1.894;-0;0;-950;531;-0;2.062;-6;589;-0;127;-0;873;-0;0;-1.394;982;-0
13.06.2018;13:00;4.837;2.158;-0;0;-1.010;635;-0;1.979;-7;578;-0;127;-0;925;-0;0;-1.562;1.014;-0
13.06.2018;14:00;5.576;2.618;-0;0;-812;512;-0;1.987;-30;567;-0;103;-0;997;-0;0;-1.417;1.051;-0
13.06.2018;15:00;5.756;2.715;-0;0;-526;651;-0;2.041;-83;555;-0;7;-0;926;-0;0;-1.536;1.006;-0
13.06.2018;16:00;5.236;2.666;-0;0;-649;674;-0;1.851;-129;547;-0;75;-0;845;-0;0;-1.569;925;-0
13.06.2018;17:00;3.571;2.626;-0;0;-1.243;820;-0;1.527;-179;543;-0;0;-92;284;-0;0;-1.598;883;-0
13.06.2018;18:00;1.453;2.434;-0;0;-1.709;26;-309;1.297;-204;544;-0;0;-2;35;-28;0;-1.471;840;-0
13.06.2018;19:00;-584;1.922;-0;0;-1.954;2;-768;943;-247;539;-0;2;-0;0;-428;0;-1.413;818;-0
13.06.2018;20:00;-1.648;1.719;-0;0;-1.838;2;-1.016;749;-279;518;-0;2;-0;0;-578;0;-1.889;962;-0
13.06.2018;21:00;-681;2.094;-0;0;-1.361;2;-764;550;-352;493;-0;0;-57;0;-581;0;-1.495;790;-0
13.06.2018;22:00;250;2.119;-0;0;-992;2;-909;433;-562;501;-0;0;-0;0;-312;0;-948;918;-0
13.06.2018;23:00;780;1.802;-0;0;-749;13;-199;311;-787;469;-0;2;-0;87;-25;0;-1.009;865;-0
14.06.2018;00:00;1.559;2.270;-0;0;-630;631;-0;98;-874;441;-0;143;-0;0;-89;0;-1.445;1.014;-0
14.06.2018;01:00;1.179;2.129;-0;0;-583;1.223;-0;7;-944;423;-0;395;-0;1;-22;0;-2.310;860;-0
14.06.2018;02:00;686;1.555;-0;0;-671;1.507;-0;0;-931;418;-0;507;-0;33;-3;0;-2.511;782;-0
14.06.2018;03:00;-999;592;-0;0;-700;1.519;-0;0;-1.104;416;-0;555;-0;0;-185;0;-2.744;652;-0
14.06.2018;04:00;-1.241;71;-0;0;-621;1.520;-0;0;-1.150;427;-0;592;-0;0;-73;0;-2.655;648;-0
14.06.2018;05:00;-686;535;-0;0;-771;1.514;-0;4;-956;437;-0;594;-0;5;-93;0;-2.787;832;-0
14.06.2018;06:00;-397;362;-0;0;-1.111;1.374;-0;371;-655;461;-0;595;-0;34;-22;0;-2.715;909;-0
14.06.2018;07:00;-448;936;-0;0;-1.136;525;-0;403;-656;508;-0;478;-0;0;-306;0;-2.182;982;-0
14.06.2018;08:00;2.119;2.016;-0;0;-786;49;-62;710;-464;539;-0;288;-0;27;-78;0;-804;684;-0
14.06.2018;09:00;5.221;2.471;-0;79;-362;84;-3;947;-226;549;-0;251;-0;775;-0;20;-0;636;-0
14.06.2018;10:00;6.647;2.421;-0;187;-104;86;-18;1.294;-157;566;-0;202;-0;1.234;-0;113;-0;823;-0
14.06.2018;11:00;7.951;2.539;-0;520;-0;225;-0;1.164;-27;591;-0;177;-0;1.483;-0;393;-0;886;-0
14.06.2018;12:00;8.126;2.431;-0;405;-4;271;-0;1.283;-14;569;-0;151;-0;1.803;-0;264;-0;967;-0
14.06.2018;13:00;8.531;2.614;-0;572;-0;492;-0;1.262;-10;548;-0;104;-0;1.906;-0;103;-0;940;-0
14.06.2018;14:00;8.309;2.495;-0;718;-0;601;-0;1.151;-1;537;-0;77;-0;1.921;-0;0;-58;868;-0
14.06.2018;15:00;8.187;2.411;-0;969;-0;647;-0;991;-0;531;-0;76;-0;1.785;-0;0;-26;803;-0
14.06.2018;16:00;7.396;2.288;-0;702;-0;582;-0;1.296;-149;536;-0;76;-0;1.536;-0;0;-366;895;-0
14.06.2018;17:00;5.697;2.453;-0;93;-113;36;-68;1.261;-180;550;-0;76;-0;1.331;-0;0;-577;835;-0
14.06.2018;18:00;2.870;2.346;-0;6;-714;2;-818;995;-233;562;-0;5;-0;720;-0;0;-700;699;-0
14.06.2018;19:00;1.232;2.378;-0;0;-992;2;-1.122;839;-295;555;-0;0;-77;124;-0;0;-780;600;-0
14.06.2018;20:00;114;2.443;-0;0;-1.078;2;-1.076;709;-481;518;-0;0;-522;5;-6;0;-1.167;767;-0
14.06.2018;21:00;560;2.531;-0;0;-792;2;-1.081;729;-489;500;-0;0;-609;107;-0;0;-1.097;759;-0
14.06.2018;22:00;1.812;2.531;-0;0;-475;5;-891;684;-550;492;-0;0;-415;140;-0;0;-558;849;-0
14.06.2018;23:00;2.660;2.042;-0;26;-281;505;-11;332;-845;455;-0;58;-0;103;-0;0;-392;668;-0
15.06.2018;00:00;2.252;2.327;-0;19;-276;969;-0;22;-1.159;430;-0;195;-0;42;-76;0;-1.009;768;-0
15.06.2018;01:00;1.252;2.910;-0;8;-190;743;-0;0;-1.412;417;-0;17;-0;0;-202;0;-1.750;711;-0
15.06.2018;02:00;358;2.727;-0;4;-234;768;-0;0;-1.654;411;-0;3;-0;0;-248;0;-1.992;573;-0
15.06.2018;03:00;-939;1.814;-0;0;-491;881;-0;0;-1.475;412;-0;3;-0;0;-385;0;-2.279;581;-0
15.06.2018;04:00;-1.498;1.004;-0;0;-484;510;-0;0;-1.266;419;-0;3;-0;0;-264;0;-2.055;635;-0
15.06.2018;05:00;-958;1.045;-0;0;-617;18;-70;0;-1.079;436;-0;352;-0;18;-63;0;-1.837;839;-0
15.06.2018;06:00;-2.592;748;-0;0;-1.096;2;-450;90;-738;470;-0;0;-33;0;-366;0;-1.885;666;-0
15.06.2018;07:00;-2.749;1.356;-0;0;-2.433;262;-6;109;-618;534;-0;0;-3;0;-833;0;-1.884;767;-0
15.06.2018;08:00;-1.507;1.381;-0;0;-2.109;468;-0;114;-524;566;-0;58;-0;0;-616;0;-1.654;809;-0
15.06.2018;09:00;740;2.057;-0;0;-1.814;403;-0;91;-404;592;-0;72;-0;5;-174;0;-926;838;-0
15.06.2018;10:00;2.709;2.111;-0;0;-1.251;358;-0;238;-220;604;-0;118;-0;352;-0;0;-536;935;-0
15.06.2018;11:00;4.007;1.763;-0;17;-790;188;-0;412;-63;605;-0;150;-0;1.188;-0;0;-342;879;-0
15.06.2018;12:00;5.091;1.942;-0;48;-352;135;-0;522;-16;581;-0;151;-0;1.434;-0;0;-116;762;-0
15.06.2018;13:00;5.777;2.123;-0;171;-106;124;-4;507;-42;564;-0;211;-0;1.611;-0;0;-102;720;-0
15.06.2018;14:00;6.162;2.210;-0;271;-10;179;-0;478;-53;552;-0;117;-0;1.786;-0;0;-182;814;-0
15.06.2018;15:00;5.469;2.226;-0;187;-139;305;-0;413;-66;540;-0;112;-0;1.565;-0;0;-435;761;-0
15.06.2018;16:00;4.556;2.197;-0;85;-177;262;-0;381;-93;534;-0;7;-0;1.315;-0;0;-813;858;-0
15.06.2018;17:00;2.034;2.085;-0;0;-759;83;-23;275;-162;538;-0;2;-0;558;-0;0;-1.312;749;-0
15.06.2018;18:00;652;1.957;-0;0;-1.015;306;-0;163;-390;540;-0;0;-53;55;-84;0;-1.608;781;-0
15.06.2018;19:00;-1.538;1.688;-0;0;-1.801;332;-0;54;-578;537;-0;0;-69;0;-689;0;-1.828;816;-0
15.06.2018;20:00;-1.728;1.769;-0;0;-1.700;376;-0;83;-676;519;-0;0;-181;0;-758;0;-1.980;820;-0
15.06.2018;21:00;-1.477;1.646;-0;0;-1.129;274;-0;14;-750;487;-0;0;-551;0;-570;0;-1.843;945;-0
15.06.2018;22:00;157;1.845;-0;0;-545;52;-27;91;-761;497;-0;0;-605;0;-314;0;-1.020;944;-0
15.06.2018;23:00;435;2.255;-0;0;-430;37;-127;4;-1.059;466;-0;0;-499;0;-132;0;-756;676;-0
16.06.2018;00:00;1.243;3.390;-0;0;-832;564;-0;0;-1.293;402;-0;0;-73;0;-98;0;-1.380;563;-0
16.06.2018;01:00;1.403;3.327;-0;0;-765;1.379;-0;0;-1.448;297;-0;398;-0;0;-97;0;-2.160;472;-0
16.06.2018;02:00;1.522;3.309;-0;0;-493;1.511;-0;0;-1.418;283;-0;466;-0;10;-18;0;-2.574;446;-0
16.06.2018;03:00;1.526;3.506;-0;0;-514;1.510;-0;0;-1.413;229;-0;413;-0;35;-0;0;-2.662;422;-0
16.06.2018;04:00;1.199;3.328;-0;0;-634;1.516;-0;0;-1.473;196;-0;428;-0;106;-0;0;-2.633;365;-0
16.06.2018;05:00;1.103;3.142;-0;0;-584;1.496;-0;0;-1.488;170;-0;439;-0;208;-0;0;-2.660;380;-0
16.06.2018;06:00;1.208;3.112;-0;0;-780;1.453;-0;0;-1.262;171;-0;464;-0;240;-0;0;-2.733;543;-0
16.06.2018;07:00;1.747;3.093;-0;0;-875;1.495;-0;0;-1.020;225;-0;505;-0;408;-0;0;-2.749;665;-0
16.06.2018;08:00;2.585;3.031;-0;0;-1.038;1.510;-0;0;-824;280;-0;576;-0;674;-0;0;-2.432;808;-0
16.06.2018;09:00;3.952;3.549;-0;0;-1.203;1.439;-0;0;-527;336;-0;595;-0;613;-0;0;-1.762;912;-0
16.06.2018;10:00;5.966;4.070;-0;0;-913;1.367;-0;36;-158;340;-0;595;-0;1.077;-0;0;-1.194;746;-0
16.06.2018;11:00;7.087;3.750;-0;0;-592;1.541;-0;171;-64;363;-0;595;-0;1.622;-0;0;-1.144;845;-0
16.06.2018;12:00;8.024;3.418;-0;133;-231;1.537;-0;271;-24;377;-0;595;-0;2.061;-0;0;-900;787;-0
16.06.2018;13:00;8.423;3.732;-0;203;-11;1.524;-0;422;-0;296;-0;595;-0;2.225;-0;0;-1.253;690;-0
16.06.2018;14:00;8.007;3.487;-0;183;-0;1.515;-0;539;-0;286;-0;595;-0;2.286;-0;0;-1.554;670;-0
16.06.2018;15:00;6.312;3.275;-0;6;-63;1.524;-0;228;-11;187;-0;595;-0;2.116;-0;0;-2.249;704;-0
16.06.2018;16:00;5.122;2.837;-0;2;-94;1.523;-0;173;-111;213;-0;595;-0;1.829;-0;0;-2.600;755;-0
16.06.2018;17:00;3.933;3.081;-0;0;-468;1.518;-0;126;-312;287;-0;575;-0;1.131;-0;0;-2.822;817;-0
16.06.2018;18:00;1.221;2.652;-0;0;-1.138;1.439;-0;36;-435;339;-0;369;-0;220;-17;0;-3.057;813;-0
16.06.2018;19:00;-1.409;2.250;-0;0;-1.342;871;-0;0;-828;329;-0;42;-0;0;-451;0;-2.968;688;-0
16.06.2018;20:00;-1.723;2.724;-0;0;-1.530;155;-2;29;-693;329;-0;2;-0;0;-374;0;-3.116;753;-0
16.06.2018;21:00;-1.007;2.415;-0;0;-1.352;384;-0;124;-565;361;-0;2;-0;0;-305;0;-2.894;823;-0
16.06.2018;22:00;767;3.332;-0;0;-810;2;-319;128;-860;514;-0;2;-0;0;-258;0;-1.671;707;-0
16.06.2018;23:00;1.201;3.203;-0;0;-655;460;-1;0;-1.174;491;-0;2;-0;0;-280;0;-1.315;470;-0
17.06.2018;00:00;1.587;2.750;-0;0;-673;772;-0;0;-1.062;376;-0;324;-0;279;-0;0;-1.859;680;-0
17.06.2018;01:00;1.977;2.855;-0;0;-322;1.499;-0;0;-1.224;325;-0;466;-0;295;-0;0;-2.520;603;-0
17.06.2018;02:00;3.042;2.882;-0;172;-150;1.518;-0;0;-1.057;263;-0;589;-0;973;-0;0;-2.799;651;-0
17.06.2018;03:00;2.839;2.840;-0;5;-322;1.522;-0;1;-813;219;-0;595;-0;963;-0;0;-2.856;685;-0
17.06.2018;04:00;2.296;2.549;-0;0;-511;1.517;-0;105;-739;177;-0;408;-0;939;-0;0;-2.824;675;-0
17.06.2018;05:00;2.061;2.678;-0;0;-921;1.546;-0;32;-645;228;-0;434;-0;837;-0;0;-2.731;603;-0
17.06.2018;06:00;2.499;2.551;-0;0;-987;1.443;-0;150;-462;273;-0;494;-0;1.118;-0;0;-2.737;656;-0
17.06.2018;07:00;4.171;2.574;-0;0;-620;1.441;-0;265;-266;327;-0;494;-0;1.529;-0;0;-2.434;861;-0
17.06.2018;08:00;6.685;3.027;-0;0;-337;1.479;-0;1.015;-61;431;-0;290;-0;2.016;-0;0;-2.054;879;-0
17.06.2018;09:00;8.113;3.703;-0;0;-483;1.521;-0;1.380;-3;466;-0;156;-0;2.297;-0;0;-1.586;662;-0
17.06.2018;10:00;8.432;3.922;-0;0;-573;1.463;-0;1.314;-0;522;-0;102;-0;2.351;-0;0;-1.273;604;-0
17.06.2018;11:00;8.952;4.375;-0;0;-547;1.269;-0;1.216;-3;498;-0;76;-0;2.540;-0;0;-1.107;635;-0
17.06.2018;12:00;9.364;4.396;-0;0;-493;1.227;-0;1.402;-0;498;-0;100;-0;2.564;-0;0;-960;630;-0
17.06.2018;13:00;8.759;4.384;-0;0;-773;838;-0;1.602;-0;476;-0;124;-0;2.491;-0;0;-1.084;701;-0
17.06.2018;14:00;8.488;3.772;-0;0;-866;1.375;-0;1.746;-0;466;-0;125;-0;2.427;-0;0;-1.301;744;-0
17.06.2018;15:00;7.367;3.741;-0;0;-894;998;-0;1.602;-0;419;-0;149;-0;2.367;-0;0;-1.644;629;-0
17.06.2018;16:00;5.213;3.360;-0;0;-1.126;765;-0;1.370;-0;384;-0;150;-0;1.899;-0;0;-2.260;671;-0
17.06.2018;17:00;4.700;3.194;-0;0;-760;1.238;-0;1.014;-54;357;-0;173;-0;1.795;-0;0;-2.960;703;-0
17.06.2018;18:00;4.488;3.276;-0;5;-381;981;-0;993;-113;402;-0;222;-0;1.344;-0;0;-3.004;763;-0
17.06.2018;19:00;1.750;3.038;-0;0;-974;343;-0;619;-186;447;-0;123;-0;539;-0;0;-2.936;737;-0
17.06.2018;20:00;434;2.918;-0;0;-785;5;-299;592;-266;375;-0;7;-0;309;-0;0;-3.300;878;-0
17.06.2018;21:00;-1.202;2.558;-0;0;-1.130;1;-672;500;-200;331;-0;2;-0;131;-15;0;-3.541;833;-0
17.06.2018;22:00;-949;3.376;-0;0;-958;1;-1.141;362;-474;475;-0;0;-438;0;-325;0;-2.607;780;-0
17.06.2018;23:00;-390;3.516;-0;0;-864;1;-1.147;355;-539;432;-0;0;-448;147;-0;0;-2.599;756;-0
18.06.2018;00:00;-165;2.741;-0;0;-455;4;-298;312;-664;346;-0;18;-0;492;-0;0;-3.291;630;-0
18.06.2018;01:00;298;2.785;-0;0;-319;462;-0;58;-694;322;-0;416;-0;497;-0;0;-3.790;561;-0
18.06.2018;02:00;498;2.887;-0;0;-350;1.121;-0;0;-951;365;-0;551;-0;391;-0;0;-3.843;327;-0
18.06.2018;03:00;867;2.850;-0;0;-437;1.503;-0;0;-779;370;-0;505;-0;323;-0;0;-3.927;459;-0
18.06.2018;04:00;1.153;2.840;-0;0;-456;1.387;-0;41;-702;377;-0;589;-0;444;-0;0;-3.914;547;-0
18.06.2018;05:00;958;2.963;-0;23;-372;879;-0;193;-799;391;-0;592;-0;368;-0;0;-3.887;607;-0
18.06.2018;06:00;-1.796;1.877;-0;0;-937;53;-100;628;-494;431;-0;108;-0;192;-0;0;-4.230;676;-0
18.06.2018;07:00;-1.275;2.155;-0;0;-1.255;2;-300;879;-403;502;-0;3;-0;89;-0;0;-3.589;642;-0
18.06.2018;08:00;251;2.767;-0;0;-1.282;4;-273;882;-332;534;-0;3;-0;98;-29;0;-2.875;754;-0
18.06.2018;09:00;2.353;3.079;-0;0;-861;41;-154;1.132;-337;534;-0;3;-0;809;-0;0;-2.420;527;-0
18.06.2018;10:00;3.907;3.026;-0;22;-170;101;-8;1.213;-353;547;-0;56;-0;1.271;-0;0;-2.266;468;-0
18.06.2018;11:00;5.625;3.230;-0;144;-11;388;-0;1.331;-354;584;-0;80;-0;1.606;-0;0;-1.893;520;-0
18.06.2018;12:00;6.654;3.078;-0;197;-11;659;-0;1.481;-272;582;-0;123;-0;1.989;-0;0;-1.807;635;-0
18.06.2018;13:00;6.181;2.865;-0;243;-0;687;-0;1.412;-262;570;-0;148;-0;2.037;-0;0;-2.092;573;-0
18.06.2018;14:00;6.146;2.779;-0;380;-0;656;-0;1.411;-256;575;-0;138;-0;1.986;-0;0;-2.031;508;-0
18.06.2018;15:00;5.407;2.714;-0;212;-4;312;-0;1.549;-281;567;-0;138;-0;1.989;-0;0;-2.396;607;-0
18.06.2018;16:00;4.409;2.552;-0;51;-17;278;-2;1.631;-309;560;-0;9;-0;1.661;-0;0;-2.801;796;-0
18.06.2018;17:00;2.236;2.191;-0;0;-438;5;-431;1.672;-345;547;-0;2;-0;1.439;-0;0;-3.215;809;-0
18.06.2018;18:00;-488;1.798;-0;0;-1.018;1;-567;1.404;-321;535;-0;0;-435;463;-0;0;-3.117;769;-0
18.06.2018;19:00;-1.278;1.888;-0;0;-1.173;1;-779;1.265;-335;532;-0;0;-399;12;-105;0;-2.933;748;-0
18.06.2018;20:00;-2.174;1.788;-0;0;-1.346;1;-886;1.107;-307;510;-0;0;-392;0;-95;0;-3.441;887;-0
18.06.2018;21:00;-1.577;2.387;-0;0;-1.231;1;-919;1.123;-320;478;-0;0;-535;0;-71;0;-3.412;922;-0
18.06.2018;22:00;-376;2.690;-0;0;-1.191;2;-846;1.114;-355;473;-0;0;-544;143;-0;0;-2.918;1.056;-0
18.06.2018;23:00;2.558;2.878;-0;0;-311;114;-76;959;-369;445;-0;0;-544;785;-0;0;-2.502;1.179;-0
19.06.2018;00:00;4.467;3.305;-0;375;-15;201;-0;895;-454;541;-0;0;-90;1.216;-0;0;-2.612;1.105;-0
19.06.2018;01:00;4.690;2.889;-0;518;-0;624;-0;750;-554;482;-0;95;-0;1.250;-0;0;-2.383;1.019;-0
19.06.2018;02:00;3.706;2.307;-0;302;-0;958;-0;543;-565;385;-0;7;-0;1.318;-0;0;-2.382;833;-0
19.06.2018;03:00;2.011;1.869;-0;196;-57;571;-0;513;-594;324;-0;3;-0;1.140;-0;0;-2.725;771;-0
19.06.2018;04:00;1.088;1.593;-0;118;-60;328;-0;520;-546;327;-0;0;-178;1.155;-0;0;-2.928;759;-0
19.06.2018;05:00;2.119;1.663;-0;170;-109;715;-0;783;-400;412;-0;0;-10;1.264;-0;0;-3.168;799;-0
19.06.2018;06:00;2.072;1.763;-0;0;-339;329;-0;1.403;-404;494;-0;2;-0;1.217;-0;0;-3.317;924;-0
19.06.2018;07:00;1.713;1.939;-0;0;-334;36;-176;1.425;-395;629;-0;0;-440;762;-0;0;-2.430;697;-0
19.06.2018;08:00;1.607;2.186;-0;0;-689;25;-201;1.311;-432;662;-0;0;-539;698;-0;0;-1.923;509;-0
